id,name,url,city,state_full,state_short,logo_url,facebook_url,twitter_url,phone,profile,forbes_url
511,"University of Texas, El Paso",http://www.utep.edu/,El Paso,Texas,TX,http://i.forbesimg.com/media/lists/colleges/the-university-of-texas-at-el-paso_200x200.jpg,https://www.facebook.com/UTEPMiners,https://twitter.com/utepnews,915-747-5000,"The University of Texas, El Paso opened its doors in 1914 and has since grown to become a public research university with more than $76 million in annual research spending. The university’s campus was built to imitate fortresses in the Himalayan kingdom of Bhutan. In 1955, El Paso became the first desegregated undergraduate program in the state of Texas. Each year, the College of Engineering pays homage to the patron saint of engineers, Saint Patrick, with their annual TCM Day, wearing green clothing and painting areas of campus green. The school competes in NCAA Division I athletics and the teams are known as the Miners. In 1965-66, when the school was named Texas Western, the men’s basketball team made history when they won a national championship with five African-American starters, defeating an all-white Kentucky team. Within two years of this win, all-white leagues like the Atlantic Coast Conference, Southwestern Conference and the Southeastern Conference became integrated.",http://www.forbes.com/colleges/the-university-of-texas-at-el-paso/?list=top-colleges
512,Emory and Henry College,http://www.ehc.edu/,Meadowview,Virginia,VA,http://i.forbesimg.com/media/lists/colleges/emory-and-henry-college_200x200.jpg,https://www.facebook.com/emoryandhenry?ref=share,https://twitter.com/emoryandhenry,800-848-5493,"Emory and Henry College, founded in 1836, is affiliated with the Methodist Church and offers more than 25 programs and 50 degrees. The Emory and Henry campus, in Emory, VA, was used by the U.S. Navy as a training base for officers during World War II, which helped maintain enrollment at the college while many other students were away at battle. Frank Byron Rowlett, a member of the class of 1929, led a War Department group in writing ciphers for the U.S. Army and breaking Japanese code systems; he retired in 1966 as a founding father of the National Security Agency, which created a distinguished achievement award in his honor. Emory and Henry College is one of a handful of schools whose entire campus is listed on the National Historic Registrar. Around campus there are sculpted white owls with the initials ES. The letters represent Emory and Henry's secret society, the Emorium Society. EHC athletic teams, nicknamed the Wasps, compete in NCAA Division III athletics.",http://www.forbes.com/colleges/emory-and-henry-college/?list=top-colleges
513,Wells College,http://www.wells.edu/,Aurora,New York,NY,http://i.forbesimg.com/media/lists/colleges/wells-college_200x200.jpg,https://www.facebook.com/wellscollege,https://twitter.com/wellscollege,315.364.3266,"Established in 1868, Wells College is a coeducational, private liberal arts college located in Aurora, NY. Originally an all-girls school, founded by Henry Wells, who is also the founder of Wells Fargo and American Express, today Wells College offers over 25 undergraduate and students have the option to cross-enroll at Cornell University or Ithaca College. Additionally, the school has 3-2 programs in math and physical sciences, environmental studies, biological and chemical studies and in engineering. There are also 4-1 programs in education and business administration. These programs give students the opportunity to earn both a bachelor’s degree from Wells and an additional professional degree from these affiliated schools within five years. Some classes at Wells College are conducted in a seminar style. Since 1869, when graduation activities were first held, the school has hosted a commencement ceremony with activities such as rides in the original Wells Fargo stagecoach. Wells College’s 14 varsity sports teams compete in NCAA Division III.",http://www.forbes.com/colleges/wells-college/?list=top-colleges
514,Montclair State University,http://www.montclair.edu/,Montclair,New Jersey,NJ,http://i.forbesimg.com/media/lists/colleges/montclair-state-university_200x200.jpg,https://www.facebook.com/MontclairStateUniversity,https://twitter.com/montclairstateu,973-655-4000,"Montclair State University is a public university in Montclair, NJ. It was founded in 1908 as the New Jersey State Normal School at Montclair and its 250-acre campus is 14 miles from New York City. The university’s six colleges and schools offer undergraduates more than 50 majors and over 60 minors and concentrations. The most popular bachelor’s degrees at MSU are psychology, business administration, biology, family and child studies and English. The optional winter session allows students to earn up to four credits in as little as four weeks. There are over 120 clubs and organizations on campus. The school’s student-athletes compete at the NCAA Division III level. Notable Montclair State attendees include author and poet Allen Ginsberg and actor Bruce Willis.",http://www.forbes.com/colleges/montclair-state-university/?list=top-colleges
515,Bethel College,http://www.bethelks.edu/,North Newton,Kansas,KS,http://i.forbesimg.com/media/lists/colleges/bethel-college_200x200.jpg,https://www.facebook.com/Bethel.College,https://twitter.com/bethelcollegein,(800) 522-1887,"Founded in 1887 in North Newton, KS, Bethel College is a liberal arts institution affiliated with the Mennonite Church. With an undergraduate population of just under 500, Bethel maintains an average class size of 21 students and offers a four-year graduation guarantee. Students who are unable to complete their degree in four years receive free tuition to finish. While the majority of students are non Mennonite, Bethel’s Common Ground core requirements include a series of courses and seminars that educate students on questions of faith, politics and society. The school offers study abroad opportunities in 17 countries, including Australia, India, Japan and Spain. There are more than 50 clubs and organizations, including an award-winning forensics and debate team, on campus. Bethel competes in NAIA Division II athletics. Its mascot, the Thresher, is named after the threshing stone—a wheat harvesting tool used by early Russian Mennonite settlers.",http://www.forbes.com/colleges/bethel-college/?list=top-colleges
516,"University of Texas, Pan American",http://www.utpa.edu/,Edinburg,Texas,TX,http://i.forbesimg.com/media/lists/colleges/the-university-of-texas-pan-american_200x200.jpg,https://www.facebook.com/utpanamerican,https://twitter.com/utpa,(866) 441-8812,"Established in 1927 as a junior college, it is a Hispanic-serving institution that offers 57 bachelor programs within its seven colleges. Students who have earned less than 30 credit hours and who are under 21 are required to live on campus unless they are married or live in the region. In 2004 former President Dr. Belinda Cardenas began a commencement tradition in which the graduating students wear a stole around their necks with the school colors and seal for the graduation ceremony. At the end of the ceremony the graduates are encouraged to give the stole to a person who mentored or influenced them in some way. Notable alumni include Texas State Senator Eddie Lucio, poet Rossy Evelin Lima and actor Valente Rodriguez. The university competes athletically at the NCAA Division I level with 14 varsity teams in the Western Athletic Conference. The school mascot is the Bronc; a 2,000-pound bronze Bronc statue stands guard at the school’s entrance.",http://www.forbes.com/colleges/the-university-of-texas-pan-american/?list=top-colleges
517,Hood College,http://www.hood.edu/,Frederick,Maryland,MD,http://i.forbesimg.com/media/lists/colleges/hood-college_200x200.jpg,https://www.facebook.com/hoodcollege,https://twitter.com/hood_college,(301) 663-3131,"Founded in 1893 as a women’s college in Frederick, MD, Hood began allowing male enrollment in the 1970s but didn’t provide male residencies until 2003. At Hood College, elementary education and business administration are among the most popular majors. Hood College offers 30 majors and 15 programs of study. Incoming freshmen at Hood College are given Dinks, small beanie hats colored differently depending on class. The hats are a tradition at the school and are worn for major occasions and campus events. Each freshmen class decorates a banner to be displayed in the Coblentz Dining Room and adds to the banner to celebrate each year at Hood. Brodbeck Hall, the oldest building on campus, is said to be haunted; a report by the campus posited that the resident apparitions were of the friendly sort. Ninety-five percent of full-time faculty hold a doctorate or terminal degree in their field. Hood College participates in NCAA Division III athletics, and the school mascot is Blaze.",http://www.forbes.com/colleges/hood-college/?list=top-colleges
518,Alfred University,http://www.alfred.edu/,Alfred,New York,NY,http://i.forbesimg.com/media/lists/colleges/alfred-university_200x200.jpg,https://www.facebook.com/AlfredUniversity,https://twitter.com/alfredu,(607) 871-2175,"Alfred University is a private school with state-sponsored programs in engineering, art and design located 100 miles from Buffalo, NY. Thirty-one states and 20 countries are represented in the student body, which are offered over 40 undergraduate majors, internships, research and study abroad opportunities. While study abroad opportunities are offered to all students, Art & Design students can study in England and Italy while engineering students have opportunities in Europe, Japan and New Zealand. The school has a two semester system, it also offers an “Allen Term”—full semester online courses during the month-long winter break. According to local legend, the university (as well as the village of Alfred) is named after medieval England’s King Alfred, who was known for his commitment to education. The Black Knight, a plastered knight figurine, is the object of local folklore. Originally appearing in the 1907 yearbook, he was stolen by various sororities and fraternities until he disappeared in 1939 for 38 years. The Black Knight was placed in a glass case in the Powell Campus Center in 2005, but a student quickly broke the glass and stole it in the middle of the night.",http://www.forbes.com/colleges/alfred-university/?list=top-colleges
519,Guilford College,http://www.guilford.edu/,Greensboro,North Carolina,NC,http://i.forbesimg.com/media/lists/colleges/guilford-college_200x200.jpg,https://www.facebook.com/guilfordcollege,https://twitter.com/guilfordcollege,(336) 316-2000,"Founded in 1837 in Greensboro, NC, Guilford College is the only Quaker college in the southeastern U.S. Guilford offers a unique individualized study program as well as 36 majors and 53 minors. Guilford is known as one of the most environmentally responsible colleges in the U.S. The school has its own farm where they grow their own low-carbon, low-transportation produce. It has nearly doubled in size within the last year. Each summer the campus hosts the Eastern Music Festival (EMF), a series of concerts where both professional and student musicians come together to attend seminars and put on live performances. During each spring, students and alumni alike enjoy a large concert series called “Serendipity.” Guilford’s Bryan Series lectures have attracted numerous high-profile speakers, including Bill Clinton, Tony Blair and Ken Burns. This year the campus is expecting to welcome Anderson Cooper and Ron Howard, among others. The Guilford Quaker’s compete as an NCAA Division III school in the Old Dominion Athletic Conference.",http://www.forbes.com/colleges/guilford-college/?list=top-colleges
520,"SUNY, College at Oneonta",http://www.oneonta.edu/home/default.asp,Oneonta,New York,NY,http://i.forbesimg.com/media/lists/colleges/suny-college-at-oneonta_200x200.jpg,https://www.facebook.com/SUNYOneonta,https://twitter.com/suny_oneonta,607/436-3500,"Established in 1889, SUNY Oneonta is composed of five undergraduate schools that offer 70 majors. The campus is located about halfway between nearby Binghamton and Albany, NY. Oneonta has the largest optical telescope in New York State and one of the best graduate training programs for museum professionals in the nation. Oneonta students choose from 13 travel exchange programs in countries like Ghana, Ecuador and Sweden and have access to more than 600 other study abroad options offered through the SUNY network. The Oneonta Red Dragons compete in NCAA Division III. Green Dragon Week is dedicated to hosting events focused on sustainability and waste reduction, including a recycled fashion show and a zero waste ice cream social.",http://www.forbes.com/colleges/suny-college-at-oneonta/?list=top-colleges
521,Saint John's University (NY),http://www.stjohns.edu/contact.stj,Queens,New York,NY,http://i.forbesimg.com/media/lists/colleges/st-johns-university-new-york_200x200.jpg,https://www.facebook.com/stjohnsu,https://twitter.com/stjohnsu,(718) 990-2000,"Saint John’s University is a private research university based in Queens, NY. It was established in 1870 and is affiliated with the Roman Catholic Church. With five campuses around New York and Italy, Saint John’s University’s mission is global. The school offers more than 81 majors, ranging from biology and education to actuarial science and enterprise regulation. The university core curriculum requires students to immerse themselves in the urban culture by requiring a three-credit Discover New York class of all undergraduates. Former governor of New York Mario Cuomo hails from this university. The Saint John’s Red Storm has 17 NCAA Division I teams.",http://www.forbes.com/colleges/st-johns-university-new-york/?list=top-colleges
522,Mississippi College,http://www.mc.edu/,Clinton,Mississippi,MS,http://i.forbesimg.com/media/lists/colleges/mississippi-college_200x200.jpg,https://www.facebook.com/mississippicollege,https://twitter.com/misscollege,601.925.3000,"Mississippi College is a private liberal arts and sciences university in Clinton, MS. Founded in 1826, it is the oldest higher education institution in Mississippi and the second oldest Baptist university in the nation. Students can select from over 80 areas of study and can get involved in the over 40 student organizations on campus. Mississippi College also offers 16 graduate programs and a variety of professional degrees, including the Juris Doctor. Provine Chapel, the school’s oldest building, has been a campus fixture since 1860. During the Civil War, Ulysses S. Grant used the chapel as a military hospital. The school’s spring scholarship dinners have featured a number of notable speakers over the past few years, including former Florida Gov. Jeb Bush, former U.S. Secretary of State Condoleezza Rice and Forbes Editor-in-Chief Steve Forbes. Mississippi College’s athletic teams are transitioning back into the Gulf South Conference (NCAA Division II) after a stint in the American Southwest Conference (Division II). The school’s varsity intercollegiate athletic teams are known as the Choctaws.",http://www.forbes.com/colleges/mississippi-college/?list=top-colleges
523,Florida Atlantic University,http://www.fau.edu/,Boca Raton,Florida,FL,http://i.forbesimg.com/media/lists/colleges/florida-atlantic-university_200x200.jpg,https://www.facebook.com/FloridaAtlantic,https://twitter.com/flaatlanticu,(561) 297-3040,"Florida Atlantic University, located in Boca Raton, FL, was established in 1964. The school’s location on the southeast coast provides ample opportunity for students to take their learning onto the shores of the Atlantic Ocean. The Harbor Branch Oceanographic Institute is a world-renowned facility that attracts students and faculty alike who are interested in ocean engineering, marine life research and conservation, among other specialities. FAU’s Southeast National Marine Renewable Energy Center recently announced that it would be partnering with the U.S. Department of the Interior’s Bureau of Ocean Energy Management (BOEM) to become the world’s first ocean current energy test site. FAU is also home to one of the nation’s most active university record label companies, Hoot/Wisdom Recordings. The Florida Atlantic University Owls are a NCAA Division I school. Every year before the first football game of the season, there is a school-wide bonfire in which the mascot of the opposing team is burned.",http://www.forbes.com/colleges/florida-atlantic-university/?list=top-colleges
524,"University of North Carolina, Charlotte",http://www.uncc.edu/,Charlotte,North Carolina,NC,http://i.forbesimg.com/media/lists/colleges/university-of-north-carolina-at-charlotte_200x200.jpg,https://www.facebook.com/UNCCharlotte,https://twitter.com/uncc,(704) 687-8622,"The University of North Carolina at Charlotte recently funded a groundbreaking breast cancer study with money raised by their volleyball program. The school has considered changing its name to University of Charlotte to avoid confusion with the other UNC schools, primarily Chapel Hill. Initially called Charlotte College, UNC Charlotte was established in 1946 as part of the GI Bill initiative to expand public education. It has grown to produce more start-up small businesses than any other school in the U.S., and is the largest institution of higher learning in the region. The University of North Carolina, Charlotte competes in NCAA Division I-AAA athletics and the school’s teams are known as the 49ers, a nod to Charlotte’s gold mining heritage and the school’s proximity to North Carolina Highway 49. The 49ers basketball team is the most popular sports team on campus and has reached the NCAA Championships 11 times.",http://www.forbes.com/colleges/university-of-north-carolina-at-charlotte/?list=top-colleges
525,Oklahoma City University,http://www.okcu.edu/,Oklahoma City,Oklahoma,OK,http://i.forbesimg.com/media/lists/colleges/oklahoma-city-university_200x200.jpg,https://www.facebook.com/oklahomacityuniversity,https://twitter.com/okcu,(405) 208-5000,"Oklahoma City University, which is affiliated with the United Methodist Church, occupies a scenic 104-acre campus in Oklahoma City. It is just minutes from a number of educational, social, and cultural entertainment opportunities. The university offers more than 60 undergraduate majors and 12 graduate degrees across a variety of fields including liberal arts, fine arts, sciences and business. All of Oklahoma City University classes are taught by professors, 78% of whom hold the highest degrees in their fields, and not by graduate assistants. There are more than 60 student-led organizations on campus including six national fraternities and sororities, their own Habitat for Humanity chapter, a number of multicultural student associations, and a student government. Oklahoma City University also boasts a successful athletic program. The Stars have won 46 national championships including the NAIA Division I men’s basketball championship in 2008.",http://www.forbes.com/colleges/oklahoma-city-university/?list=top-colleges
526,Abilene Christian University,http://www.acu.edu/,Abilene,Texas,TX,http://i.forbesimg.com/media/lists/colleges/abilene-christian-university_200x200.jpg,https://www.facebook.com/abilenechristian,https://twitter.com/acuedu,325-674-2000,"Chapel time and bible courses are requirements at Abilene Christian University, a private university affiliated with the Churches of Christ located 180 miles of Dallas/Fort Worth. It offers an array of traditional liberal arts and science majors as well as degrees in biblical text, youth and family ministry and vocational missions. About two hundred students go on spring break missions each year to cities all over the country. This year ACU received the Apple Distinguished School Award for the third time for its ConnectEd: Mobile Learning initiative. ACU was one of the first schools in the nation to embrace iPhone and iPod Touches for academic purposes, gifting the incoming class of 2009 a free Apple device. While Greek life societies do not exist, ACU offers a number of social club equivalents and nearly one third of students participate in “Sing Song,” an annual musical variety show since 1956. Notable alumni include several NFL stars and Olympic athletes. Ove Johansson kicked the longest field goal (69 yards) in football history at a Wildcats homecoming game in 1976.",http://www.forbes.com/colleges/abilene-christian-university/?list=top-colleges
527,Rider University,http://www.rider.edu/,Lawrence Twp,New Jersey,NJ,http://i.forbesimg.com/media/lists/colleges/rider-university_200x200.jpg,https://www.facebook.com/RiderUniversity,https://twitter.com/rideruniversity,609-896-5000,"Rider University is a private university located primarily in Lawrenceville, NJ. Rider also operates a campus in Princeton. The school was established in 1865 and offers 65 undergraduate and over 20 graduate programs. Students hail from 41 states, 3 U.S. territories and 77 countries. There are many student organizations and events at Rider, ranging from math clubs to theater productions. The university recognizes 11 fraternities and sororities. While Rider’s official mascot is the Bronc, its unofficial mascot may very well be the cranberry. The school’s first president, Andrew J. Rider, was a well known cranberry grower. In celebration of Rider’s profession—and aptly-named horse, Cranberry—the school hosts “Cranberry Fest” each year. Rider’s 20 athletic teams compete at the NCAA Division I level.",http://www.forbes.com/colleges/rider-university/?list=top-colleges
528,"University of Alabama, Birmingham",http://www.uab.edu/,Birmingham,Alabama,AL,http://i.forbesimg.com/media/lists/colleges/university-of-alabama-at-birmingham_200x200.jpg,https://www.facebook.com/UAB.edu,https://twitter.com/uabnews,(205) 934-4011,"The school was established in 1936 as an extension of The University of Alabama. UAB offers 137 degrees with 48 baccalaureate programs, 49 master’s options, 37 doctoral and three professional programs. The university’s hospital is the largest in the state, offering health science students valuable experience. UAB has a forgiveness policy under which students can repeat up to four different courses in which they earned a C, D or F and have the grade removed from their GPA. Each year during homecoming week, students participate in the Gurney Derby Race, drag racing with decorated gurneys against one another. The school competes in Division I-A athletics, and the teams are nicknamed the Blazers.",http://www.forbes.com/colleges/university-of-alabama-at-birmingham/?list=top-colleges
529,"Embry-Riddle Aeronautical University, Daytona Beach",http://daytonabeach.erau.edu/,Daytona Beach,Florida,FL,http://i.forbesimg.com/media/lists/colleges/embry-riddle-aeronautical-university-daytona-beach_200x200.jpg,https://www.facebook.com/eraudb,https://twitter.com/embryriddle,386-226-6100,"Founded in 1925 exactly 22 years after the flight of the Wright Brothers, Embry-Riddle began as a school to train pilots and aircraft mechanics. It is one of the residential campuses of Embry-Riddle Aeronautical University, which specializes in the science, practice and business of aviation and aerospace, offering more than 40 undergraduate and graduate degrees. Students interested in professional flight training are guaranteed to fly a school owned aircraft within two weeks of being on campus. The Air Force ROTC at Embry-Riddle is the largest in the nation and the engineering physics department is the largest in the U.S. and the only one to specialize in aerospace physics. Current NASA astronaut Nicole Stott and former astronaut Susan Kilrain are notable alumni. After a student developed the idea to convert used cooking oil from the cafeteria into biodiesel to run campus lawn-maintenance vehicles, an innovative biodiesel production facility opened in 2012. Its athletic teams compete in the NAIA.",http://www.forbes.com/colleges/embry-riddle-aeronautical-university-daytona-beach/?list=top-colleges
530,Maryville College,http://www.maryvillecollege.edu/,Maryville,Tennessee,TN,http://i.forbesimg.com/media/lists/colleges/maryville-college_200x200.jpg,https://www.facebook.com/MaryvilleCollege,https://twitter.com/maryvillec,800.597.2687,"Maryville College is located between the Great Smoky Mountains National Park and Knoxville in Tennessee’s third largest city, Maryville. Founded in 1819, Maryville remains affiliated with the Presbyterian Church (USA) and is the 12th-oldest institution of higher learning in the South. Maryville offers over 60 fields of study through majors, minors and pre-professional degrees. There is even a signature program for majors in “Still Deciding.”As a Maryville senior, students participate in the “Senior Study,” a program that includes a graduate exam and research thesis or creative project. Maryville has around 1,070 students from 17 states and 15 countries and competes in NCAA Division III athletics and the school’s mascot is the Scots. .",http://www.forbes.com/colleges/maryville-college/?list=top-colleges
531,"University of Massachusetts, Boston",http://www.umb.edu/,Boston,Massachusetts,MA,http://i.forbesimg.com/media/lists/colleges/university-of-massachusetts-boston_200x200.jpg,https://www.facebook.com/umassboston,https://twitter.com/umassboston,617-287-5000,"The only public university in Boston, this year the school is celebrating its 50th anniversary. Located on Columbia Point in Boston Harbor, it offers 193 academic programs in 11 colleges and sponsors more than 30 research centers and institutes in Boston, including the Adult Literacy Resource Institute and the Collaborative Institute for Oceans, Climate, and Security. The John F. Kennedy Presidential Library and Museum is next to the campus. In 2009, the university launched a 25-year Master Plans that is aimed at adding new academic buildings, renovating existing infrastructure and constructing a new segment of the waterfront path called the HarborWalk. It competes in NCAA Division III athletics, the school colors are blue and white, and the mascot is the Beacon.",http://www.forbes.com/colleges/university-of-massachusetts-boston/?list=top-colleges
532,Humboldt State University,http://www.humboldt.edu/,Arcata,California,CA,http://i.forbesimg.com/media/lists/colleges/humboldt-state-university_200x200.jpg,www.facebook.com/Humboldt-State-University/,https://twitter.com/humboldtstate,(707) 826-3011,"Established in 1913 as a teaching college, Humboldt State University is a small public university located in Arcata, CA, some 250 miles north of San Francisco and the northernmost school in the California State University system. HSU offers 49 different types of bachelor’s degree programs, the most popular of which include biology, business administration and wildlife. Housing on campus is divided into themed houses of like-minded students, such as the Colony of the Arts and the Eco-Living community. Starting in 1967, students put together the annual Humboldt Film Festival, now one of the nation’s oldest student-run film festivals. On campus there are over 180 clubs to join. Additionally, there are seven active Greek chapters. In 1987 students founded the optional Graduation Pledge of Social and Environmental Responsibility to encourage students to be mindful of their environmental impact. Ironically, the school’s NCAA Division II athletic teams are known as the Lumberjacks.",http://www.forbes.com/colleges/humboldt-state-university/?list=top-colleges
533,Saint Catherine University,http://www.stkate.edu/,St Paul,Minnesota,MN,http://i.forbesimg.com/media/lists/colleges/st-catherine-university_200x200.jpg,https://www.facebook.com/st.kates,https://twitter.com/stkate,800-945-4599,"Saint Catherine University, also known as Saint Kate's, is a private university located in Saint Paul, MN. While men can enroll in associate, graduate and continuing education programs, the heart of the university remains the baccalaureate college for women. It was established in 1905 and is affiliated with the Roman Catholic Church. The most popular majors at Saint Kate’s are nursing, social work, public health, business administration and accounting. With about 20% of the student body enrolled in the nursing program, the school implemented a Mayo Innovation Scholars program where students can research Mayo Clinic invention ideas and create business plans for a medical product. St. Kate’s is a partner in the Associated Colleges of the Twin Cities (ACTC), a consortium of five liberal arts colleges located in the Twin Cities. The university competes in NCAA Division III athletics.",http://www.forbes.com/colleges/st-catherine-university/?list=top-colleges
534,University of the Ozarks,http://www.ozarks.edu/,Clarksville,Arkansas,AR,http://i.forbesimg.com/media/lists/colleges/university-of-the-ozarks_200x200.jpg,https://www.facebook.com/UOzarks,https://twitter.com/uozarks,479-979-1000,"Established in 1834 by Cumberland Presbyterians as the Cane Hill School, it is the oldest university in Arkansas, and remains affiliated with the Presbyterian Church. In 1875, it became the first school in Arkansas to admit women; in 1959 it became the first historically white college in Arkansas to graduate an African-American student. Today students come from a variety of backgrounds, including from 25 states and 11 foreign countries. The university offers 29 major programs of study ranging from Music to General Business. In 1971 it became the first college in the nation to establish a program for undergrads with learning disabilities. Study Night Breakfast is a popular tradition in which faculty and staff serve students a late-night breakfast at the start of finals week. The University of the Ozarks competes athletically at the NCAA Division III level with nine varsity teams in the American Southwest Conference. The school mascot is the Eagle.",http://www.forbes.com/colleges/university-of-the-ozarks/?list=top-colleges
535,Florida Southern College,https://www.flsouthern.edu/,Lakeland,Florida,FL,http://i.forbesimg.com/media/lists/colleges/florida-southern-college_200x200.jpg,https://www.facebook.com/FloridaSouthern,https://twitter.com/fscadmissions,863.680.4111,"Florida Southern College is a four-year private liberal arts college located in Lakeland, FL. It was established in 1883 and is affiliated with the United Methodist Church. Florida Southern is home to the largest Frank Lloyd Wright collection in the world; students worked with the famous architect to construct 12 of his buildings on campus. FSC allows students to take advantage of all the benefits of a central Florida climate by offering countless outdoors wellness and recreation activities. One of the most popular lakes where students enjoy water sports is Lake Hollingsworth. The campus is also just an hour away from amusement parks like Walt Disney World, Universal Studios, Sea World and Busch Gardens. The Florida Southern Moccasins compete in NCAA Division II athletics, and the school mascot is Mocsie the water moccasin. In 2014, the men’s swimming team took home the silver for the second year in a row at the National Championship.",http://www.forbes.com/colleges/florida-southern-college/?list=top-colleges
536,"University of Colorado, Colorado Springs",http://www.uccs.edu/,Colorado Springs,Colorado,CO,http://i.forbesimg.com/media/lists/colleges/university-of-colorado-colorado-springs_200x200.jpg,https://www.facebook.com/pages/UCCS/243117181362,https://twitter.com/uccs,719-255-8227,"The University of Colorado, Colorado Springs was established in 1965 at one of the highest points in the city. Today the school offers 37 bachelor’s degrees, 19 masters and five doctoral degrees. There are a number of unique high-need programs such as disaster management, geropsychology and professional golf management. UCCS has a particularly active space studies program. The UCCS Network Information and Space Security Center (NISSC) is conveniently located just minutes away from prominent military space activities such as Headquarters Air Force Space Command and Headquarters Army Space Command. The schools location also allows for weekend trips to ski resorts throughout the winter months. There are over 180 student clubs and activities for students to join. UCCS is a NCAA Division II team that competes in the Rocky Mountain Athletic Conference. Black and gold are the official school colors and Clyde the mountain lion is their mascot. The university is currently building a brand new five-story parking garage with a rooftop soccer field. The fifth level is going to house intramural sports including soccer, lacrosse and flag football. The current president of the university is Bruce D. Benson.",http://www.forbes.com/colleges/university-of-colorado-colorado-springs/?list=top-colleges
537,"California State University, East Bay",http://www20.csueastbay.edu/,Hayward,California,CA,http://i.forbesimg.com/media/lists/colleges/california-state-university-east-bay_200x200.jpg,https://www.facebook.com/CalStateEastBay?ref=share,https://twitter.com/calstateeastbay,510-885-3000,"Founded in 1957, California State University, East Bay became part of the 23-campus California State University system in 2005. Divided into four colleges, the university is best known for its business and economics and education programs. There are over 100 majors and minors to choose from. The university also operates online degree programs. First year students participate in freshman learning communities to improve study habits and develop writing and communication skills. Located in the San Francisco Bay area, the university provides easy access to local attractions and tourist spots, such as beaches, city parks and museums of various sorts. In June 2011, Cal State East Bay was accepted as an active member of NCAA Division II and is currently in its third year of eligibility for conference and NCAA championships.",http://www.forbes.com/colleges/california-state-university-east-bay/?list=top-colleges
538,Farmingdale State College,http://www.farmingdale.edu/,Farmingdale,New York,NY,http://i.forbesimg.com/media/lists/colleges/farmingdale-state-college_200x200.jpg,https://www.facebook.com/farmingdale,https://twitter.com/farmingdalesc,631-420-2000,"Farmingdale State College on Long Island, NY, first opened its doors in 1912 and currently offers 29 baccalaureate degrees and eight associate degrees. Those interested in solar energy, bio-fuels and other sustainability technologies can take advantage of The Institute for Research and Technology Transfer, which is working on a small-scale hydrogen-solar powered model home and developing energy-efficient fuels and renewable sources of energy. The annual Garden Festival is a campus tradition that attracts thousands of visitors across Long Island and features the horticultural talents of students and faculty. All proceeds go towards Farmingdale’s Horticultural department, one of the College’s oldest and most valued academic programs. The Farmingdale State Rams compete in NCAA Division III athletics.",http://www.forbes.com/colleges/farmingdale-state-college/?list=top-colleges
539,Florida International University,http://fiu.edu/,Miami,Florida,FL,http://i.forbesimg.com/media/lists/colleges/florida-international-university_200x200.jpg,https://www.facebook.com/floridainternational?sk=wall,https://twitter.com/fiu,305-348-2000,"Florida International University is a four-year public research university located in Miami, FL. Established in 1965 with a single building on an abandoned airfield, dubbed the Ivory Tower, FIU has grown to be a large university with more than 11,000 annual graduates. FIU is a leading research institution in hurricane mitigation and established a 12-fan Wall of Wind that simulates a Category 5 hurricane to aid in higher wind speed testing. The 344-acre campus offers two separate bus shuttle services, one which runs between University Park and the Engineering Center and one which operates between University Park and the Biscayne Bay Campus. Every summer prior to the fall term, FIU hosts Panther Camp for incoming freshmen where they spend a week at a retreat center learning all of the schools cheers, chants and traditions and how to be a successful student leader. For good luck during exam week, for example, students spin the large cube in front of Deuxième Maison. FIU competes in NCAA Division I athletics and is a member of Conference USA. The school mascot is Roary the Panther.",http://www.forbes.com/colleges/florida-international-university/?list=top-colleges
540,Carthage College,http://www.carthage.edu/,Kenosha,Wisconsin,WI,http://i.forbesimg.com/media/lists/colleges/carthage-college_200x200.jpg,https://www.facebook.com/carthagecollege,https://twitter.com/carthagecollege,800-351-4058,"Situated on the shores of Lake Michigan, between Chicago and Milwaukee, Carthage College is a private liberal arts college affiliated with the Evangelical Lutheran Church located in Kenosha, WI. Carthage offers more than 45 majors and 38 minors and allows students to design their own major and minor programs. Carthage has a nationally recognized center for children’s literature. The center stores more than 25,000 children’s and young adult titles from kindergarten through high school, adding 2,500 new volumes annually. Notable alumni include Alden W. Clausen, the former president of the World Bank, and Laura Kaeppeler, Miss America 2012. About a third of Carthage students are involved in varsity intercollegiate athletics, and another third participate in the many intramural and club sports offered. Nicknamed the Red Men and Lady Reds, Carthage offers 24 NCAA Division III sports.",http://www.forbes.com/colleges/carthage-college/?list=top-colleges
541,Rhode Island College,http://www.ric.edu/,Providence,Rhode Island,RI,http://i.forbesimg.com/media/lists/colleges/rhode-island-college_200x200.jpg,https://www.facebook.com/rhodeislandcollege,https://twitter.com/ricnews,401-456-8000,"Rhode Island College is a public college in Providence, RI. Established in 1854, it is the oldest of the three public institutions of higher education that operate under the Rhode Island Board of Governors for Higher Education. The college’s five schools offer approximately 90 undergraduate majors and programs. About half of undergraduate students are in a professional program and half are in liberal arts or business. Students with at least 40 credit hours can submit a proposal for a student-designed major program. Wednesdays from 12:30 p.m. to 2 p.m. are a designated “free period,” during which no classes are scheduled so that students have time to get involved on campus. There are more than 80 student organizations on campus, including three sororities and two fraternities. The school has 12 women’s and 9 men’s varsity teams, known as the Anchormen. Rhode Island College competes in the Little East Conference at the NCAA Division III level.",http://www.forbes.com/colleges/rhode-island-college/?list=top-colleges
